GAME_ID,TEAM_ID,PLAYER_ID,PLAYER_NAME,START_POSITION,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
22100218,1610612752,203944,Julius Randle,F,32:06,4.0,11.0,0.364,4.0,10.0,0.4,1.0,2.0,0.5,0.0,5.0,5.0,3.0,1.0,0.0,3.0,5.0,13.0,-21.0
22100218,1610612752,1629011,Mitchell Robinson,C,30:35,5.0,6.0,0.833,0.0,0.0,0.0,3.0,5.0,0.6,8.0,3.0,11.0,0.0,0.0,1.0,0.0,2.0,13.0,8.0
22100218,1610612752,203095,Evan Fournier,G,20:36,2.0,6.0,0.333,1.0,4.0,0.25,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,-1.0
22100218,1610612752,202689,Kemba Walker,G,20:54,2.0,7.0,0.286,1.0,3.0,0.333,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,5.0,-3.0
22100218,1610612752,201565,Derrick Rose,,19:01,4.0,9.0,0.444,2.0,6.0,0.333,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,5.0,0.0,10.0,-11.0
22100218,1610612752,201959,Taj Gibson,,13:43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,1.0,3.0,0.0,-5.0
22100218,1610612752,202692,Alec Burks,,27:24,5.0,16.0,0.313,4.0,12.0,0.333,1.0,2.0,0.5,0.0,5.0,5.0,4.0,1.0,0.0,0.0,4.0,15.0,-5.0
22100218,1610612752,1630193,Immanuel Quickley,,24:27,2.0,5.0,0.4,2.0,4.0,0.5,0.0,0.0,0.0,1.0,3.0,4.0,7.0,0.0,0.0,1.0,3.0,6.0,-1.0
22100218,1610612752,1630167,Obi Toppin,,17:36,6.0,9.0,0.667,2.0,3.0,0.667,0.0,0.0,0.0,1.0,4.0,5.0,2.0,0.0,1.0,3.0,1.0,14.0,11.0
22100219,1610612747,1629659,Talen Horton-Tucker,F,38:58,9.0,18.0,0.5,3.0,6.0,0.5,4.0,4.0,1.0,4.0,8.0,12.0,3.0,2.0,1.0,3.0,5.0,25.0,3.0
22100219,1610612747,2546,Carmelo Anthony,F,31:39,4.0,10.0,0.4,2.0,8.0,0.25,0.0,0.0,0.0,0.0,6.0,6.0,1.0,1.0,0.0,2.0,2.0,10.0,1.0
22100219,1610612747,203076,Anthony Davis,C,37:00,9.0,15.0,0.6,0.0,1.0,0.0,0.0,0.0,0.0,2.0,7.0,9.0,4.0,0.0,2.0,1.0,4.0,18.0,5.0
22100219,1610612747,202340,Avery Bradley,G,16:48,2.0,6.0,0.333,1.0,3.0,0.333,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,5.0,-6.0
22100219,1610612747,201566,Russell Westbrook,G,35:38,7.0,16.0,0.438,2.0,5.0,0.4,3.0,4.0,0.75,1.0,3.0,4.0,15.0,1.0,0.0,3.0,3.0,19.0,3.0
22100219,1610612747,201961,Wayne Ellington,,19:55,1.0,7.0,0.143,1.0,7.0,0.143,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,-1.0
22100219,1610612747,200765,Rajon Rondo,,12:22,3.0,5.0,0.6,2.0,3.0,0.667,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,1.0,2.0,8.0,-10.0
22100219,1610612747,1628370,Malik Monk,,23:30,4.0,10.0,0.4,1.0,7.0,0.143,2.0,2.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,11.0,-9.0
22100219,1610612747,2730,Dwight Howard,,8:17,1.0,2.0,0.5,0.0,0.0,0.0,1.0,2.0,0.5,0.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,3.0,-11.0
22100219,1610612747,203145,Kent Bazemore,,10:52,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,-5.0
22100219,1610612747,201599,DeAndre Jordan,,5:01,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0
22100219,1610612749,203114,Khris Middleton,F,30:05,4.0,12.0,0.333,2.0,6.0,0.333,6.0,7.0,0.857,0.0,5.0,5.0,6.0,0.0,1.0,0.0,2.0,16.0,13.0
22100219,1610612749,203507,Giannis Antetokounmpo,F,36:17,18.0,23.0,0.783,3.0,4.0,0.75,8.0,11.0,0.727,2.0,7.0,9.0,3.0,1.0,1.0,4.0,1.0,47.0,1.0
22100219,1610612749,1626171,Bobby Portis,C,28:31,8.0,14.0,0.571,1.0,5.0,0.2,0.0,1.0,0.0,3.0,2.0,5.0,2.0,1.0,1.0,3.0,1.0,17.0,7.0
22100219,1610612749,1628960,Grayson Allen,G,30:40,2.0,6.0,0.333,1.0,5.0,0.2,0.0,0.0,0.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,1.0,5.0,-13.0
22100219,1610612749,201950,Jrue Holiday,G,38:48,3.0,13.0,0.231,1.0,6.0,0.167,1.0,2.0,0.5,0.0,6.0,6.0,8.0,4.0,0.0,5.0,3.0,8.0,-4.0
22100219,1610612749,1628400,Semi Ojeleye,,14:12,0.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0
22100219,1610612749,1626192,Pat Connaughton,,31:39,5.0,10.0,0.5,4.0,8.0,0.5,2.0,3.0,0.667,1.0,3.0,4.0,0.0,1.0,1.0,0.0,0.0,16.0,4.0
22100219,1610612749,201588,George Hill,,22:14,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,2.0,0.0,0.0,2.0,1.0,0.0,23.0
22100219,1610612749,1629670,Jordan Nwora,,7:34,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,5.0
22100220,1610612758,203084,Harrison Barnes,F,34:16,3.0,10.0,0.3,1.0,2.0,0.5,6.0,6.0,1.0,2.0,3.0,5.0,2.0,1.0,1.0,2.0,1.0,13.0,-16.0
22100220,1610612758,1629002,Chimezie Metu,F,25:13,2.0,8.0,0.25,0.0,4.0,0.0,0.0,0.0,0.0,1.0,7.0,8.0,2.0,0.0,1.0,3.0,3.0,4.0,-5.0
22100220,1610612758,1626158,Richaun Holmes,C,29:59,6.0,10.0,0.6,0.0,1.0,0.0,0.0,1.0,0.0,4.0,3.0,7.0,0.0,0.0,1.0,2.0,4.0,12.0,-10.0
22100220,1610612758,1630169,Tyrese Haliburton,G,34:13,3.0,10.0,0.3,1.0,5.0,0.2,0.0,0.0,0.0,2.0,3.0,5.0,3.0,2.0,0.0,4.0,3.0,7.0,-13.0
22100220,1610612758,1628368,De'Aaron Fox,G,36:30,10.0,20.0,0.5,2.0,5.0,0.4,6.0,8.0,0.75,0.0,1.0,1.0,5.0,0.0,0.0,3.0,3.0,28.0,-16.0
22100220,1610612758,1627741,Buddy Hield,,29:28,5.0,17.0,0.294,5.0,14.0,0.357,1.0,2.0,0.5,1.0,2.0,3.0,2.0,0.0,0.0,0.0,1.0,16.0,2.0
22100220,1610612758,202684,Tristan Thompson,,17:15,2.0,6.0,0.333,0.0,0.0,0.0,4.0,6.0,0.667,4.0,5.0,9.0,0.0,1.0,0.0,0.0,3.0,8.0,1.0
22100220,1610612758,1630558,Davion Mitchell,,21:53,2.0,7.0,0.286,1.0,5.0,0.2,2.0,2.0,1.0,3.0,1.0,4.0,4.0,3.0,0.0,1.0,3.0,7.0,10.0
22100220,1610612758,1628963,Marvin Bagley III,,11:13,1.0,5.0,0.2,0.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,5.0,1.0,0.0,0.0,1.0,1.0,2.0,-3.0
22100220,1610612750,1630162,Anthony Edwards,F,39:31,11.0,24.0,0.458,4.0,10.0,0.4,0.0,0.0,0.0,1.0,4.0,5.0,1.0,0.0,1.0,1.0,4.0,26.0,10.0
22100220,1610612750,1629020,Jarred Vanderbilt,F,24:55,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,3.0,4.0,7.0,0.0,2.0,1.0,1.0,4.0,4.0,11.0
22100220,1610612750,1626157,Karl-Anthony Towns,C,36:37,9.0,12.0,0.75,1.0,4.0,0.25,3.0,3.0,1.0,1.0,5.0,6.0,4.0,0.0,2.0,6.0,4.0,22.0,22.0
22100220,1610612750,1626156,D'Angelo Russell,G,34:26,6.0,15.0,0.4,1.0,6.0,0.167,4.0,4.0,1.0,1.0,3.0,4.0,7.0,2.0,1.0,2.0,2.0,17.0,16.0
22100220,1610612750,201976,Patrick Beverley,G,34:22,5.0,12.0,0.417,0.0,5.0,0.0,4.0,4.0,1.0,2.0,4.0,6.0,7.0,1.0,3.0,3.0,5.0,14.0,16.0
22100220,1610612750,1627736,Malik Beasley,,18:27,1.0,5.0,0.2,1.0,5.0,0.2,1.0,2.0,0.5,0.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,4.0,-5.0
22100220,1610612750,1630183,Jaden McDaniels,,20:01,3.0,5.0,0.6,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,1.0,0.0,2.0,0.0,7.0,4.0
22100220,1610612750,1629675,Naz Reid,,13:05,3.0,4.0,0.75,1.0,2.0,0.5,1.0,2.0,0.5,1.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,8.0,-13.0
22100220,1610612750,1627752,Taurean Prince,,15:27,2.0,4.0,0.5,1.0,3.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,-10.0
22100220,1610612750,1629162,Jordan McLaughlin,,2:54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.0
22100220,1610612750,1630233,Nathan Knight,,0:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22100221,1610612745,1630256,Jae'Sean Tate,F,34:11,6.0,13.0,0.462,1.0,1.0,1.0,3.0,4.0,0.75,4.0,4.0,8.0,2.0,1.0,0.0,1.0,5.0,16.0,-16.0
22100221,1610612745,1627863,Danuel House Jr.,F,12:27,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,-3.0
22100221,1610612745,1626174,Christian Wood,C,28:55,4.0,16.0,0.25,0.0,4.0,0.0,2.0,6.0,0.333,2.0,12.0,14.0,0.0,0.0,1.0,0.0,1.0,10.0,-15.0
22100221,1610612745,1630224,Jalen Green,G,36:01,6.0,14.0,0.429,3.0,9.0,0.333,6.0,6.0,1.0,0.0,3.0,3.0,2.0,1.0,0.0,1.0,0.0,21.0,-15.0
22100221,1610612745,201569,Eric Gordon,G,38:49,6.0,13.0,0.462,3.0,6.0,0.5,0.0,0.0,0.0,1.0,4.0,5.0,5.0,1.0,1.0,3.0,0.0,15.0,-7.0
22100221,1610612745,1628464,Daniel Theis,,24:19,4.0,8.0,0.5,2.0,5.0,0.4,0.0,0.0,0.0,0.0,5.0,5.0,2.0,2.0,0.0,1.0,2.0,10.0,4.0
22100221,1610612745,1629726,Garrison Mathews,,21:25,2.0,6.0,0.333,2.0,6.0,0.333,1.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,2.0,3.0,7.0,-2.0
22100221,1610612745,1630231,Kenyon Martin Jr.,,12:25,3.0,6.0,0.5,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0,6.0,2.0
22100221,1610612745,201571,D.J. Augustin,,14:36,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,2.0
22100221,1610612745,1629717,Armoni Brooks,,5:42,1.0,4.0,0.25,1.0,4.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,-1.0
22100221,1610612745,1630578,Alperen Sengun,,5:02,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,-5.0
22100221,1610612745,1628021,David Nwaba,,6:09,0.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-4.0
22100221,1610612760,1629652,Luguentz Dort,F,36:35,14.0,22.0,0.636,4.0,11.0,0.364,2.0,4.0,0.5,3.0,5.0,8.0,2.0,0.0,1.0,1.0,4.0,34.0,17.0
22100221,1610612760,1629647,Darius Bazley,F,25:58,3.0,10.0,0.3,1.0,3.0,0.333,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,1.0,1.0,7.0,7.0
22100221,1610612760,1630526,Jeremiah Robinson-Earl,C,24:45,3.0,9.0,0.333,0.0,5.0,0.0,2.0,2.0,1.0,2.0,7.0,9.0,1.0,2.0,1.0,0.0,3.0,8.0,4.0
22100221,1610612760,1630581,Josh Giddey,G,33:36,7.0,14.0,0.5,0.0,2.0,0.0,0.0,0.0,0.0,1.0,10.0,11.0,2.0,0.0,1.0,3.0,3.0,14.0,1.0
22100221,1610612760,1628983,Shai Gilgeous-Alexander,G,36:35,6.0,18.0,0.333,1.0,8.0,0.125,2.0,2.0,1.0,2.0,5.0,7.0,9.0,4.0,1.0,3.0,2.0,15.0,17.0
22100221,1610612760,1630544,Tre Mann,,10:52,2.0,4.0,0.5,1.0,3.0,0.333,2.0,2.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,7.0,4.0
22100221,1610612760,202324,Derrick Favors,,17:32,1.0,2.0,0.5,0.0,0.0,0.0,1.0,4.0,0.25,0.0,4.0,4.0,0.0,1.0,0.0,0.0,1.0,3.0,-2.0
22100221,1610612760,1630197,Aleksej Pokusevski,,10:05,1.0,6.0,0.167,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,-1.0
22100221,1610612760,1629026,Kenrich Williams,,18:18,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0
22100221,1610612760,1630598,Aaron Wiggins,,0:26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22100221,1610612760,203488,Mike Muscala,,14:00,2.0,3.0,0.667,2.0,3.0,0.667,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,6.0,13.0
22100221,1610612760,1629660,Ty Jerome,,11:19,2.0,3.0,0.667,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,5.0,-3.0
22100222,1610612742,1627827,Dorian Finney-Smith,F,31:40,3.0,6.0,0.5,3.0,5.0,0.6,0.0,0.0,0.0,1.0,6.0,7.0,1.0,0.0,0.0,1.0,0.0,9.0,-6.0
22100222,1610612742,204001,Kristaps Porzingis,F,31:39,7.0,20.0,0.35,2.0,7.0,0.286,5.0,5.0,1.0,2.0,6.0,8.0,7.0,1.0,2.0,1.0,2.0,21.0,9.0
22100222,1610612742,203939,Dwight Powell,C,21:47,1.0,2.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,3.0,10.0,13.0,3.0,1.0,0.0,0.0,1.0,3.0,-2.0
22100222,1610612742,203501,Tim Hardaway Jr.,G,36:50,9.0,23.0,0.391,3.0,8.0,0.375,1.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,0.0,1.0,4.0,22.0,-11.0
22100222,1610612742,1628973,Jalen Brunson,G,36:46,8.0,18.0,0.444,2.0,4.0,0.5,0.0,0.0,0.0,1.0,8.0,9.0,9.0,0.0,0.0,3.0,1.0,18.0,0.0
22100222,1610612742,203493,Reggie Bullock,,25:56,1.0,6.0,0.167,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,2.0,0.0,0.0,2.0,3.0,2.0,-11.0
22100222,1610612742,1626161,Willie Cauley-Stein,,8:33,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,-8.0
22100222,1610612742,1628373,Frank Ntilikina,,18:12,5.0,8.0,0.625,3.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,13.0,-4.0
22100222,1610612742,1628425,Sterling Brown,,13:54,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.0
22100222,1610612742,203504,Trey Burke,,14:43,4.0,7.0,0.571,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,10.0,1.0
22100222,1610612756,1628969,Mikal Bridges,F,36:27,4.0,11.0,0.364,2.0,6.0,0.333,0.0,0.0,0.0,1.0,3.0,4.0,2.0,3.0,1.0,0.0,0.0,10.0,4.0
22100222,1610612756,203109,Jae Crowder,F,27:48,4.0,11.0,0.364,4.0,9.0,0.444,2.0,2.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,14.0,-3.0
22100222,1610612756,1629028,Deandre Ayton,C,35:39,9.0,13.0,0.692,0.0,0.0,0.0,1.0,3.0,0.333,3.0,10.0,13.0,2.0,0.0,1.0,1.0,2.0,19.0,4.0
22100222,1610612756,1626164,Devin Booker,G,35:00,11.0,21.0,0.524,2.0,4.0,0.5,0.0,1.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,1.0,1.0,24.0,8.0
22100222,1610612756,101108,Chris Paul,G,36:50,2.0,12.0,0.167,0.0,6.0,0.0,3.0,4.0,0.75,0.0,4.0,4.0,14.0,0.0,0.0,0.0,2.0,7.0,1.0
22100222,1610612756,1626166,Cameron Payne,,12:30,1.0,6.0,0.167,0.0,3.0,0.0,2.0,2.0,1.0,0.0,3.0,3.0,4.0,1.0,0.0,1.0,0.0,4.0,3.0
22100222,1610612756,1629661,Cameron Johnson,,21:29,2.0,3.0,0.667,2.0,2.0,1.0,0.0,0.0,0.0,1.0,5.0,6.0,2.0,0.0,0.0,1.0,3.0,6.0,10.0
22100222,1610612756,201580,JaVale McGee,,11:53,4.0,5.0,0.8,0.0,0.0,0.0,2.0,2.0,1.0,3.0,3.0,6.0,0.0,0.0,3.0,1.0,0.0,10.0,3.0
22100222,1610612756,1629013,Landry Shamet,,17:13,4.0,8.0,0.5,3.0,7.0,0.429,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,1.0,1.0,1.0,11.0,5.0
22100222,1610612756,1627846,Abdel Nader,,5:11,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22100223,1610612741,1627936,Alex Caruso,F,37:36,3.0,9.0,0.333,1.0,4.0,0.25,5.0,6.0,0.833,4.0,6.0,10.0,9.0,2.0,2.0,1.0,4.0,12.0,5.0
22100223,1610612741,201942,DeMar DeRozan,F,36:26,7.0,19.0,0.368,1.0,5.0,0.2,7.0,8.0,0.875,1.0,3.0,4.0,5.0,1.0,2.0,5.0,3.0,22.0,6.0
22100223,1610612741,1628396,Tony Bradley,C,21:19,3.0,6.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,1.0,3.0,6.0,-3.0
22100223,1610612741,203897,Zach LaVine,G,37:22,11.0,20.0,0.55,7.0,12.0,0.583,1.0,2.0,0.5,0.0,6.0,6.0,2.0,0.0,1.0,4.0,0.0,30.0,-10.0
22100223,1610612741,1628366,Lonzo Ball,G,37:22,7.0,13.0,0.538,3.0,5.0,0.6,0.0,0.0,0.0,1.0,3.0,4.0,4.0,2.0,2.0,1.0,5.0,17.0,-10.0
22100223,1610612741,1630245,Ayo Dosunmu,,17:02,3.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,8.0,-9.0
22100223,1610612741,1629750,Javonte Green,,20:12,2.0,3.0,0.667,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,6.0,-1.0
22100223,1610612741,1627884,Derrick Jones Jr.,,20:18,3.0,7.0,0.429,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,5.0,6.0,7.0
22100223,1610612741,1629632,Coby White,,10:29,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-3.0
22100223,1610612741,1628993,Alize Johnson,,1:54,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,-7.0
22100223,1610612757,1626181,Norman Powell,F,35:00,6.0,11.0,0.545,2.0,2.0,1.0,4.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,2.0,18.0,11.0
22100223,1610612757,203496,Robert Covington,F,24:03,4.0,7.0,0.571,2.0,5.0,0.4,0.0,0.0,0.0,1.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,10.0,0.0
22100223,1610612757,203994,Jusuf Nurkic,C,22:35,8.0,13.0,0.615,0.0,0.0,0.0,2.0,2.0,1.0,6.0,6.0,12.0,1.0,1.0,1.0,2.0,5.0,18.0,-2.0
22100223,1610612757,203468,CJ McCollum,G,37:52,4.0,14.0,0.286,1.0,5.0,0.2,0.0,0.0,0.0,1.0,2.0,3.0,5.0,0.0,0.0,0.0,1.0,9.0,-3.0
22100223,1610612757,203081,Damian Lillard,G,40:17,6.0,18.0,0.333,3.0,9.0,0.333,7.0,7.0,1.0,0.0,4.0,4.0,10.0,1.0,1.0,4.0,1.0,22.0,15.0
22100223,1610612757,1629014,Anfernee Simons,,17:48,1.0,3.0,0.333,0.0,1.0,0.0,4.0,5.0,0.8,0.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,6.0,-2.0
22100223,1610612757,203469,Cody Zeller,,4:01,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,-5.0
22100223,1610612757,1629642,Nassir Little,,24:00,1.0,7.0,0.143,0.0,4.0,0.0,4.0,4.0,1.0,0.0,7.0,7.0,0.0,0.0,0.0,2.0,3.0,6.0,5.0
22100223,1610612757,1626204,Larry Nance Jr.,,24:40,6.0,9.0,0.667,2.0,3.0,0.667,2.0,2.0,1.0,3.0,6.0,9.0,3.0,3.0,1.0,2.0,3.0,16.0,10.0
22100223,1610612757,203503,Tony Snell,,9:44,1.0,2.0,0.5,1.0,2.0,0.5,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,-4.0
22100210,1610612744,203952,Andrew Wiggins,F,22:09,7.0,11.0,0.636,2.0,3.0,0.667,3.0,3.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,3.0,4.0,19.0,10.0
22100210,1610612744,203110,Draymond Green,F,28:43,5.0,6.0,0.833,1.0,2.0,0.5,0.0,0.0,0.0,0.0,6.0,6.0,8.0,1.0,0.0,3.0,3.0,11.0,17.0
22100210,1610612744,1626172,Kevon Looney,C,14:38,1.0,2.0,0.5,0.0,0.0,0.0,2.0,2.0,1.0,1.0,3.0,4.0,0.0,0.0,2.0,0.0,3.0,4.0,11.0
22100210,1610612744,1629673,Jordan Poole,G,28:10,6.0,13.0,0.462,0.0,7.0,0.0,5.0,6.0,0.833,0.0,4.0,4.0,4.0,0.0,1.0,5.0,5.0,17.0,4.0
22100210,1610612744,201939,Stephen Curry,G,29:14,12.0,19.0,0.632,9.0,14.0,0.643,4.0,4.0,1.0,0.0,7.0,7.0,5.0,2.0,1.0,2.0,4.0,37.0,16.0
22100210,1610612744,1627780,Gary Payton II,,15:58,2.0,2.0,1.0,0.0,0.0,0.0,2.0,4.0,0.5,1.0,4.0,5.0,2.0,1.0,0.0,0.0,2.0,6.0,14.0
22100210,1610612744,202357,Nemanja Bjelica,,11:31,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,-12.0
22100210,1610612744,2738,Andre Iguodala,,19:03,2.0,4.0,0.5,1.0,2.0,0.5,0.0,0.0,0.0,2.0,2.0,4.0,2.0,0.0,1.0,1.0,0.0,5.0,10.0
22100210,1610612744,203490,Otto Porter Jr.,,17:00,2.0,6.0,0.333,0.0,3.0,0.0,2.0,2.0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,6.0,14.0
22100210,1610612744,1630228,Jonathan Kuminga,,18:48,3.0,6.0,0.5,0.0,2.0,0.0,1.0,2.0,0.5,2.0,4.0,6.0,1.0,0.0,1.0,3.0,4.0,7.0,5.0
22100210,1610612744,1629308,Juan Toscano-Anderson,,5:26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,-8.0
22100210,1610612744,1627814,Damion Lee,,21:41,1.0,4.0,0.25,0.0,2.0,0.0,3.0,5.0,0.6,0.0,6.0,6.0,1.0,0.0,0.0,1.0,1.0,5.0,21.0
22100210,1610612744,1630541,Moses Moody,,7:39,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-12.0
22100210,1610612751,201142,Kevin Durant,F,32:14,6.0,19.0,0.316,2.0,6.0,0.333,5.0,6.0,0.833,1.0,4.0,5.0,3.0,0.0,0.0,2.0,1.0,19.0,-24.0
22100210,1610612751,1628971,Bruce Brown,F,26:49,6.0,8.0,0.75,1.0,1.0,1.0,1.0,2.0,0.5,2.0,3.0,5.0,3.0,3.0,0.0,0.0,4.0,14.0,-16.0
22100210,1610612751,201933,Blake Griffin,C,22:35,0.0,4.0,0.0,0.0,2.0,0.0,4.0,4.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,3.0,4.0,-8.0
22100210,1610612751,201988,Patty Mills,G,31:52,3.0,8.0,0.375,2.0,5.0,0.4,0.0,0.0,0.0,0.0,2.0,2.0,4.0,1.0,0.0,0.0,2.0,8.0,-14.0
22100210,1610612751,201935,James Harden,G,31:51,6.0,13.0,0.462,2.0,6.0,0.333,10.0,11.0,0.909,0.0,4.0,4.0,4.0,0.0,0.0,5.0,3.0,24.0,-22.0
22100210,1610612751,1627761,DeAndre' Bembry,,30:50,4.0,8.0,0.5,0.0,1.0,0.0,1.0,4.0,0.25,2.0,3.0,5.0,1.0,2.0,1.0,0.0,4.0,9.0,-16.0
22100210,1610612751,1628975,Jevon Carter,,15:57,1.0,4.0,0.25,1.0,4.0,0.25,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,3.0,3.0,4.0
